,gameId,teamId,champ_WR_dif,user_champ_WR,top_tier,jug_tier,mid_tier,carry_tier,support_tier,c_top_tier,c_jug_tier,c_mid_tier,c_carry_tier,c_support_tier,slayer,tank,fighter,mage,marksman,controller,c_slayer,c_tank,c_fighter,c_mage,c_marksman,c_controller,match_cnt,win
0,4741668914,100,-0.01631999999999999,55.6,1.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,161.2,False
0,4741697240,200,-0.026519999999999988,50.2,1.0,1.0,2.0,5.0,2.0,2.0,3.0,2.0,4.0,1.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,32.4,False
0,4741701096,100,0.0116,52.8,1.0,4.0,2.0,3.0,4.0,3.0,4.0,2.0,1.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,20.8,False
0,4741720351,200,0.02959999999999998,49.8,2.0,4.0,2.0,4.0,5.0,3.0,2.0,5.0,1.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,175.0,False
0,4741730764,100,0.0005599999999999717,57.8,2.0,4.0,2.0,2.0,1.0,1.0,2.0,2.0,4.0,2.0,1.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,105.2,True
0,4741777586,100,-0.013780000000000037,47.2,1.0,6.0,5.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,80.6,False
0,4741812854,100,0.03759999999999999,60.2,3.0,2.0,3.0,1.0,2.0,2.0,3.0,4.0,2.0,2.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,73.0,True
0,4741813604,100,0.023279999999999978,49.4,2.0,1.0,3.0,1.0,2.0,6.0,3.0,4.0,3.0,4.0,0.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,134.0,False
0,4741830562,100,-0.006879999999999997,52.6,4.0,2.0,2.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,124.4,True
0,4741839994,100,0.019999999999999997,58.0,1.0,2.0,6.0,2.0,1.0,3.0,2.0,2.0,4.0,5.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,111.8,False
0,4741850031,100,-0.024019999999999996,55.4,1.0,4.0,1.0,2.0,1.0,4.0,2.0,2.0,1.0,6.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,45.8,True
0,4741854585,100,-0.0034599999999999852,45.0,2.0,3.0,5.0,2.0,3.0,3.0,3.0,1.0,4.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,55.6,False
0,4741870277,100,-0.010339999999999993,50.0,2.0,5.0,2.0,1.0,3.0,2.0,2.0,5.0,5.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,85.6,True
0,4741870599,200,0.01753999999999999,61.4,5.0,1.0,2.0,2.0,2.0,3.0,1.0,2.0,1.0,2.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,44.0,True
0,4741878605,100,0.011539999999999972,54.2,3.0,2.0,3.0,1.0,3.0,1.0,5.0,2.0,4.0,3.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,225.4,True
0,4741911021,200,-0.012779999999999968,44.4,3.0,1.0,6.0,2.0,4.0,4.0,2.0,3.0,4.0,5.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,370.8,False
0,4741985375,100,-0.024440000000000007,52.6,2.0,3.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,3.0,0.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,49.4,False
0,4741991572,200,-0.005320000000000003,46.4,6.0,3.0,5.0,3.0,2.0,1.0,3.0,1.0,6.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,18.6,True
0,4742051603,100,-0.0031600000000000074,30.4,2.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,19.0,False
0,4742082796,100,-0.007000000000000006,54.6,3.0,1.0,6.0,4.0,6.0,1.0,2.0,3.0,1.0,3.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,38.4,False
0,4742173059,200,-0.007060000000000011,50.8,2.0,3.0,1.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,99.8,False
0,4742218591,200,0.004479999999999984,45.0,2.0,4.0,1.0,3.0,5.0,1.0,2.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,132.0,False
0,4742232587,100,0.013439999999999997,53.4,1.0,1.0,6.0,2.0,5.0,6.0,3.0,6.0,3.0,4.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,110.8,True
0,4742237384,100,-0.016559999999999974,28.0,5.0,3.0,3.0,2.0,2.0,2.0,3.0,1.0,2.0,3.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,7.4,False
0,4742280983,100,-0.012239999999999996,47.2,2.0,3.0,4.0,4.0,2.0,2.0,4.0,3.0,6.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,289.6,False
0,4742297918,200,-0.01544000000000001,44.6,1.0,1.0,2.0,5.0,5.0,2.0,3.0,4.0,2.0,4.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,167.4,False
0,4742314387,200,0.026579999999999993,55.6,2.0,5.0,6.0,4.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,69.8,False
0,4742341093,200,0.015359999999999962,50.2,4.0,3.0,2.0,3.0,3.0,3.0,6.0,3.0,2.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,119.4,False
0,4742377397,100,-6.0000000000004494e-05,55.6,1.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,278.2,True
0,4742463634,200,0.027600000000000003,58.0,2.0,2.0,1.0,1.0,1.0,3.0,3.0,1.0,3.0,4.0,1.0,0.0,3.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,58.0,True
0,4742491502,100,0.030699999999999984,64.4,4.0,2.0,2.0,3.0,2.0,5.0,2.0,4.0,3.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,89.6,True
0,4742516401,100,-0.009579999999999988,54.2,2.0,3.0,2.0,1.0,3.0,3.0,1.0,6.0,2.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,29.0,True
0,4742537725,100,0.021179999999999987,51.2,3.0,2.0,2.0,3.0,2.0,5.0,4.0,2.0,1.0,3.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,50.8,False
0,4742544954,100,-0.0049799999999999844,50.4,6.0,1.0,3.0,2.0,4.0,4.0,4.0,2.0,4.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,68.0,False
0,4742567337,100,0.0024000000000000132,59.8,2.0,2.0,2.0,1.0,5.0,5.0,3.0,2.0,2.0,3.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,62.0,True
0,4742577140,200,-0.006359999999999999,63.2,2.0,3.0,6.0,2.0,3.0,3.0,3.0,3.0,4.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,105.2,False
0,4742590490,100,-0.005620000000000036,70.2,3.0,1.0,3.0,1.0,5.0,2.0,3.0,4.0,2.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,33.2,True
0,4742597895,100,-0.008040000000000025,50.4,3.0,3.0,4.0,3.0,6.0,4.0,3.0,3.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,171.0,False
0,4742601645,200,-0.005000000000000027,47.2,3.0,2.0,4.0,4.0,2.0,5.0,3.0,3.0,4.0,3.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,105.4,False
0,4742604383,100,-0.009180000000000021,54.4,2.0,3.0,4.0,5.0,5.0,2.0,6.0,2.0,3.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,28.0,True
0,4742648822,100,-0.0024599999999999956,52.4,2.0,2.0,4.0,6.0,3.0,2.0,4.0,3.0,2.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,91.6,False
0,4742651169,200,0.0245,78.4,3.0,2.0,3.0,2.0,4.0,1.0,1.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,41.2,True
0,4742655684,100,0.015080000000000005,61.4,3.0,1.0,1.0,2.0,2.0,2.0,2.0,4.0,3.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,68.8,False
0,4742659474,100,0.01561999999999999,52.8,2.0,1.0,2.0,2.0,4.0,2.0,2.0,4.0,3.0,3.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,95.2,False
0,4742662925,100,0.038159999999999986,58.2,2.0,3.0,2.0,1.0,3.0,5.0,2.0,3.0,2.0,4.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,33.4,False
0,4742667206,100,-0.019699999999999995,53.6,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,5.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,42.2,False
0,4742706924,100,0.0036599999999999966,53.2,2.0,4.0,3.0,4.0,5.0,3.0,2.0,3.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,103.4,False
0,4742776805,100,0.0021599999999999953,54.0,4.0,2.0,4.0,4.0,1.0,6.0,1.0,4.0,3.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,217.2,False
0,4742780117,200,0.01627999999999997,59.2,6.0,1.0,2.0,1.0,4.0,1.0,2.0,3.0,2.0,3.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,42.2,True
0,4742782988,200,0.011859999999999971,31.6,2.0,3.0,2.0,2.0,1.0,4.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,2.8,False
0,4742796963,200,-0.012,59.6,1.0,1.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,82.8,True
0,4742958496,200,-0.006280000000000019,52.8,1.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,4.0,5.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,91.0,False
0,4742963957,100,0.012159999999999982,64.8,1.0,1.0,4.0,3.0,2.0,2.0,3.0,2.0,4.0,5.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,69.4,True
0,4743041739,100,0.011919999999999976,49.8,5.0,4.0,3.0,1.0,4.0,3.0,2.0,2.0,2.0,3.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,153.4,False
0,4743131364,200,-0.024259999999999993,57.2,4.0,1.0,5.0,2.0,4.0,6.0,2.0,3.0,2.0,3.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,95.0,True
0,4743201840,100,-0.013500000000000022,58.2,1.0,2.0,2.0,2.0,2.0,6.0,2.0,2.0,2.0,1.0,0.0,2.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,33.2,True
0,4743207165,100,0.01070000000000001,40.8,2.0,2.0,6.0,4.0,2.0,4.0,3.0,3.0,3.0,2.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,16.0,False
0,4743210820,200,0.01873999999999999,64.0,6.0,2.0,5.0,2.0,4.0,6.0,2.0,2.0,4.0,5.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,5.6,True
0,4743224288,100,-0.019299999999999973,50.2,3.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,9.6,False
0,4743268960,200,-0.018799999999999983,70.4,3.0,1.0,6.0,1.0,2.0,1.0,5.0,5.0,4.0,3.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,16.0,True
0,4743304825,200,0.034219999999999993,55.6,2.0,3.0,4.0,3.0,1.0,3.0,3.0,4.0,2.0,2.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,62.8,True
0,4743323433,100,-0.026059999999999993,58.4,3.0,5.0,3.0,3.0,2.0,1.0,2.0,3.0,2.0,4.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,209.4,True
0,4743349476,200,0.011560000000000004,50.8,2.0,2.0,3.0,2.0,5.0,3.0,3.0,4.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,212.2,False
0,4743416577,200,0.01603999999999999,61.0,2.0,3.0,4.0,2.0,5.0,2.0,2.0,3.0,1.0,4.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,66.0,True
0,4743438384,100,-0.009240000000000003,62.0,2.0,3.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,134.2,True
0,4743505754,200,-0.0016199999999999993,62.8,3.0,3.0,4.0,3.0,2.0,2.0,3.0,6.0,4.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,101.2,True
0,4743506932,200,0.01033999999999997,46.6,3.0,3.0,2.0,3.0,3.0,1.0,1.0,4.0,2.0,5.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,36.2,False
0,4743561588,100,-0.005240000000000011,49.0,4.0,3.0,2.0,1.0,1.0,4.0,1.0,3.0,4.0,6.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,193.0,False
0,4743563489,200,-0.008500000000000018,50.0,3.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,4.0,2.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,34.4,False
0,4743629625,200,0.004319999999999968,55.6,2.0,3.0,4.0,3.0,3.0,5.0,1.0,1.0,2.0,6.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,196.0,True
0,4743645604,200,-0.0015000000000000347,61.6,2.0,3.0,2.0,2.0,5.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,30.0,True
0,4743725460,200,-0.0060800000000000185,49.6,2.0,3.0,1.0,2.0,1.0,2.0,3.0,6.0,1.0,4.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,302.0,False
0,4743750166,200,-0.009620000000000028,53.8,4.0,2.0,2.0,2.0,2.0,2.0,5.0,5.0,1.0,3.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,83.2,True
0,4743753377,100,-0.025260000000000005,51.4,5.0,2.0,6.0,1.0,2.0,4.0,1.0,1.0,3.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,32.8,False
0,4743755042,100,0.005580000000000018,62.2,3.0,3.0,4.0,2.0,3.0,4.0,5.0,5.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,15.8,True
0,4743755144,200,0.008619999999999971,57.0,2.0,4.0,2.0,2.0,2.0,1.0,2.0,5.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,26.0,False
0,4743778646,100,-0.004099999999999981,52.4,2.0,2.0,4.0,2.0,3.0,2.0,1.0,2.0,1.0,5.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,89.0,False
0,4743818528,200,-0.005840000000000045,49.4,4.0,2.0,3.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,105.2,False
0,4743820138,200,-0.0023400000000000087,60.8,2.0,4.0,4.0,2.0,3.0,3.0,2.0,5.0,2.0,3.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,251.6,True
0,4743863004,100,0.009820000000000028,49.8,2.0,2.0,2.0,1.0,2.0,1.0,3.0,6.0,2.0,5.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,70.6,False
0,4743905280,100,0.025499999999999957,43.2,6.0,4.0,2.0,1.0,1.0,3.0,3.0,5.0,4.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,37.2,False
0,4743999551,100,-0.007480000000000009,48.4,1.0,3.0,1.0,2.0,3.0,6.0,2.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,76.0,False
0,4744006569,100,0.007699999999999973,55.8,2.0,2.0,2.0,4.0,5.0,5.0,6.0,1.0,5.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,16.6,True
0,4744013248,100,0.01347999999999997,43.0,1.0,3.0,6.0,2.0,3.0,4.0,4.0,4.0,3.0,2.0,1.0,0.0,2.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,13.6,False
0,4744035754,200,0.005540000000000001,56.0,6.0,1.0,1.0,5.0,5.0,2.0,3.0,4.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,357.0,False
0,4744044769,100,0.0036999999999999924,61.6,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,86.8,True
0,4744066901,100,0.02026,52.8,1.0,2.0,6.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,248.0,True
0,4744082466,100,-0.00873999999999998,33.4,2.0,6.0,2.0,6.0,1.0,4.0,4.0,1.0,1.0,4.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,46.4,False
0,4744106990,200,0.013459999999999982,41.2,3.0,2.0,5.0,1.0,1.0,1.0,2.0,5.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,86.2,True
0,4744109072,100,0.002039999999999975,60.8,2.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,4.0,6.0,1.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,17.2,True
0,4744184417,200,-0.003799999999999992,45.6,3.0,3.0,3.0,1.0,1.0,2.0,3.0,2.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,15.0,True
0,4744193698,200,0.010599999999999998,50.4,1.0,2.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,148.2,False
0,4744205524,200,0.012900000000000012,39.8,6.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,47.2,False
0,4744223797,100,-0.004080000000000017,61.6,1.0,1.0,2.0,3.0,1.0,3.0,2.0,3.0,1.0,3.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,215.4,True
0,4744238892,100,-0.03202000000000003,54.2,1.0,3.0,3.0,1.0,6.0,2.0,2.0,5.0,2.0,4.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,83.4,False
0,4744420667,100,0.02257999999999998,53.2,4.0,2.0,3.0,2.0,1.0,3.0,3.0,2.0,4.0,4.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,93.2,True
0,4744616591,200,0.00795999999999999,53.2,2.0,6.0,2.0,2.0,2.0,1.0,2.0,5.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,33.2,False
0,4744666224,100,0.013540000000000007,61.2,2.0,3.0,1.0,2.0,2.0,3.0,2.0,5.0,5.0,4.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,34.4,True
0,4744759615,200,-0.00766,59.6,1.0,2.0,2.0,2.0,2.0,1.0,4.0,3.0,4.0,2.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,157.2,False
0,4744772110,100,-0.005659999999999976,53.0,6.0,1.0,5.0,3.0,2.0,3.0,2.0,1.0,1.0,3.0,0.0,1.0,0.0,1.0,3.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,26.4,True
0,4744782986,100,0.01706,49.8,1.0,2.0,3.0,4.0,5.0,1.0,3.0,2.0,6.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,34.6,False
0,4744799191,100,-0.002799999999999969,55.4,6.0,3.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,77.4,True
0,4744819449,200,0.03377999999999999,66.4,1.0,2.0,2.0,4.0,2.0,1.0,3.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,18.0,False
0,4744828996,200,-0.015200000000000002,51.6,1.0,2.0,3.0,3.0,2.0,6.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,169.6,False
0,4744854282,100,0.0013999999999999902,41.6,2.0,5.0,3.0,5.0,2.0,2.0,4.0,5.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,38.2,False
0,4744937828,200,-0.005679999999999985,45.4,2.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,49.6,False
0,4744959523,200,0.04733999999999999,40.6,6.0,2.0,2.0,2.0,6.0,2.0,3.0,1.0,1.0,4.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,32.8,True
0,4744968898,100,0.034120000000000004,60.8,2.0,2.0,2.0,4.0,1.0,5.0,2.0,5.0,1.0,5.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,252.2,False
0,4745039660,200,0.015160000000000007,51.0,3.0,2.0,3.0,4.0,2.0,3.0,3.0,3.0,3.0,2.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,89.8,False
0,4745090569,100,-0.012359999999999993,60.0,6.0,4.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,120.4,False
0,4745164933,100,0.01319999999999999,51.2,5.0,2.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,3.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,53.8,False
0,4745205102,200,0.004279999999999973,56.0,2.0,1.0,3.0,4.0,2.0,1.0,3.0,3.0,3.0,3.0,0.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,129.4,False
0,4745207065,200,0.016159999999999987,62.6,5.0,1.0,4.0,3.0,2.0,2.0,2.0,4.0,2.0,3.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,36.0,True
0,4745215537,200,-0.0011199999999999654,52.4,2.0,2.0,5.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,225.4,False
0,4745218175,100,0.015079999999999993,39.2,1.0,3.0,1.0,1.0,4.0,5.0,4.0,2.0,4.0,2.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,72.4,False
0,4745234064,200,0.022539999999999984,48.4,4.0,5.0,2.0,2.0,4.0,1.0,1.0,3.0,3.0,3.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,40.4,True
0,4745247872,100,-0.01262000000000001,49.8,2.0,3.0,5.0,3.0,4.0,1.0,1.0,3.0,2.0,5.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,138.4,False
0,4745306451,100,0.01110000000000001,44.8,6.0,2.0,2.0,4.0,3.0,3.0,3.0,4.0,4.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,24.6,False
